antecedents,consequents,antecedent_names,consequent_names,support,confidence,lift,conviction,antecedent_len,consequent_len
"['spotify:track:0BCy325UZyR9z0t0uxwn2N', 'spotify:track:1zWZvrk13cL8Sl3VLeG57F']",['spotify:track:1soxUgYIZb1qx1c7o1Lc7z'],"['H.O.L.Y.', 'T-Shirt']",['Drunk On A Plane'],0.00254000508001016,0.5714285714285714,45.91253644314868,2.304292608585217,2,1
"['spotify:track:6fwdbPMwP1zVStm8FybmkO', 'spotify:track:6p8NuHm8uCGnn2Dtbtf7zE']",['spotify:track:4gmmRb6bZJffOOiww1JGTO'],"['X (feat. Future)', 'Slippery (feat. Gucci Mane)']",['No Heart'],0.00254000508001016,0.5714285714285714,61.636007827788646,2.3117009567352467,2,1
"['spotify:track:4Km5HrUvYTaSUfiSGPJeQR', 'spotify:track:4Q3N4Ct4zCuIHuZ65E3BD4']",['spotify:track:0VgkVdmE4gld66l8iyGjgx'],"['Bad and Boujee (feat. Lil Uzi Vert)', 'Tunnel Vision']",['Mask Off'],0.00254000508001016,0.5714285714285714,34.34678298800436,2.294513589027178,2,1
"['spotify:track:4Q3N4Ct4zCuIHuZ65E3BD4', 'spotify:track:6p8NuHm8uCGnn2Dtbtf7zE']",['spotify:track:7KOlJ92bu51cltsD9KU5I7'],"['Tunnel Vision', 'Slippery (feat. Gucci Mane)']",['T-Shirt'],0.00254000508001016,0.5714285714285714,41.66137566137566,2.301329269325205,2,1
"['spotify:track:3YBZIN3rekqsKxbJc9FZko', 'spotify:track:7o2CTH4ctstm8TNelqjb51']",['spotify:track:0bVtevEgtDIeRjCJbK3Lmv'],"['Paradise City', ""Sweet Child O' Mine""]",['Welcome To The Jungle'],0.00254000508001016,0.5714285714285714,64.27755102040815,2.31258995851325,2,1
"['spotify:track:0p1HtkrNYxv0iDfEKwXSTp', 'spotify:track:2FviG1Ma0M0BSZbqaDvw0x']",['spotify:track:0H04yVa3DJxoXbLBpAb7iV'],"['Sangria', 'House Party']","[""I'm Comin' Over""]",0.00254000508001016,0.5714285714285714,57.684981684981686,2.3102192871052405,2,1
"['spotify:track:1wHZx0LgzFHyeIZkUydNXq', 'spotify:track:5NQbUaeTEOGdD6hHcre0dZ']",['spotify:track:27GmP9AWRs744SzKcpJsTZ'],"['Antidote', '679 (feat. Remy Boyz)']",['Jumpman'],0.00254000508001016,0.5714285714285714,22.95626822157434,2.2752518838371008,2,1
"['spotify:track:3a1lNhkSLSkpJE4MSHpDu9', 'spotify:track:7KOlJ92bu51cltsD9KU5I7']",['spotify:track:6p8NuHm8uCGnn2Dtbtf7zE'],"['Congratulations', 'T-Shirt']",['Slippery (feat. Gucci Mane)'],0.00254000508001016,0.5714285714285714,41.66137566137566,2.301329269325205,2,1
['spotify:track:1xOXXYh6lTW8laxlW7JP2J'],['spotify:track:78WVLOP9pN0G3gRLFy1rAa'],['Only the Good Die Young'],['Piano Man'],0.00254000508001016,0.5714285714285714,47.866261398176285,2.3054779442892217,1,1
"['spotify:track:5kNe7PE09d6Kvw5pAsx23n', 'spotify:track:6eYYm2xwrvdav2yakF3cqg']",['spotify:track:5ZManJDV3CexO66nRCkdiV'],"['Die A Happy Man', 'Leave The Night On']",['Break Up with Him'],0.00254000508001016,0.5714285714285714,57.684981684981686,2.3102192871052405,2,1
['spotify:track:2gE95JskwQ1pCACTpGe1Db'],['spotify:track:4BP3uh0hFLFRb5cjsgLqDh'],['Down On The Corner'],['Fortunate Son'],0.00254000508001016,0.5714285714285714,57.684981684981686,2.3102192871052405,1,1
"['spotify:track:1f5cbQtDrykjarZVrShaDI', 'spotify:track:4Q3N4Ct4zCuIHuZ65E3BD4']",['spotify:track:0VgkVdmE4gld66l8iyGjgx'],"['Drowning (feat. Kodak Black)', 'Tunnel Vision']",['Mask Off'],0.00254000508001016,0.5714285714285714,34.34678298800436,2.294513589027178,2,1
"['spotify:track:7GX5flRQZVHRAGd6B4TmDO', 'spotify:track:7KOlJ92bu51cltsD9KU5I7']",['spotify:track:4Km5HrUvYTaSUfiSGPJeQR'],"['XO TOUR Llif3', 'T-Shirt']",['Bad and Boujee (feat. Lil Uzi Vert)'],0.00254000508001016,0.5714285714285714,25.1364724660814,2.280289560579121,2,1
"['spotify:track:6fwdbPMwP1zVStm8FybmkO', 'spotify:track:7KOlJ92bu51cltsD9KU5I7']",['spotify:track:4Km5HrUvYTaSUfiSGPJeQR'],"['X (feat. Future)', 'T-Shirt']",['Bad and Boujee (feat. Lil Uzi Vert)'],0.00254000508001016,0.5714285714285714,25.1364724660814,2.280289560579121,2,1
"['spotify:track:03fT3OHB9KyMtGMt2zwqCT', 'spotify:track:05ZACkzW8YbRq3eFgIfSNB']",['spotify:track:4dGJf1SER1T6ooX46vwzRB'],"['Play It Again', 'Springsteen']",['Chicken Fried'],0.00254000508001016,0.5714285714285714,35.995428571428576,2.296291592583185,2,1
"['spotify:track:5kNe7PE09d6Kvw5pAsx23n', 'spotify:track:6eYYm2xwrvdav2yakF3cqg']",['spotify:track:1jNNHFZmRGXZFHlil5uhei'],"['Die A Happy Man', 'Leave The Night On']",['Drunk On Your Love'],0.00254000508001016,0.5714285714285714,71.41950113378684,2.3146642959952586,2,1
"['spotify:track:1qwnPVOIJjAFfCc40Etb1D', 'spotify:track:4dGJf1SER1T6ooX46vwzRB']",['spotify:track:03fT3OHB9KyMtGMt2zwqCT'],"['Homegrown', 'Chicken Fried']",['Play It Again'],0.00254000508001016,0.5714285714285714,40.9038961038961,2.300736601473203,2,1
"['spotify:track:03fT3OHB9KyMtGMt2zwqCT', 'spotify:track:5kNe7PE09d6Kvw5pAsx23n']",['spotify:track:0BCy325UZyR9z0t0uxwn2N'],"['Play It Again', 'Die A Happy Man']",['H.O.L.Y.'],0.00254000508001016,0.5555555555555556,43.31133113311331,2.2211391922783847,2,1
"['spotify:track:03fT3OHB9KyMtGMt2zwqCT', 'spotify:track:5kNe7PE09d6Kvw5pAsx23n']",['spotify:track:1zWZvrk13cL8Sl3VLeG57F'],"['Play It Again', 'Die A Happy Man']",['T-Shirt'],0.00254000508001016,0.5555555555555556,52.7041499330656,2.2262827025654053,2,1
"['spotify:track:1AhDOtG9vPSOmsWgNW0BEY', 'spotify:track:2fuCquhmrzHpu5xcA1ci9x']",['spotify:track:5vdp5UmvTsnMEMESIF2Ym7'],"['Bohemian Rhapsody - Remastered 2011', 'Under Pressure - Remastered 2011']",['Another One Bites The Dust - Remastered 2011'],0.00254000508001016,0.5555555555555556,51.46405228758171,2.2257112014224028,2,1
"['spotify:track:4dGJf1SER1T6ooX46vwzRB', 'spotify:track:6eYYm2xwrvdav2yakF3cqg']",['spotify:track:3ts6xK5GzfMAAriT9AIBmP'],"['Chicken Fried', 'Leave The Night On']",['Barefoot Blue Jean Night'],0.00254000508001016,0.5555555555555556,42.06196581196581,2.2202819405638814,2,1
"['spotify:track:0VgkVdmE4gld66l8iyGjgx', 'spotify:track:6gBFPUFcJLzWGx4lenP6h2']",['spotify:track:7KXjTSCq5nL1LoYtL7XAwS'],"['Mask Off', 'goosebumps']",['HUMBLE.'],0.00254000508001016,0.5555555555555556,21.9821328866555,2.193135636271273,2,1
"['spotify:track:03fT3OHB9KyMtGMt2zwqCT', 'spotify:track:2FviG1Ma0M0BSZbqaDvw0x']",['spotify:track:7vWGeYZJUzBXKGPro05UXS'],"['Play It Again', 'House Party']",['Take Your Time'],0.00254000508001016,0.5555555555555556,45.09736540664376,2.2222821945643894,2,1
"['spotify:track:03fT3OHB9KyMtGMt2zwqCT', 'spotify:track:5T6DM9qjjngWnukcw0svkX']",['spotify:track:6eYYm2xwrvdav2yakF3cqg'],"['Play It Again', 'Round Here']",['Leave The Night On'],0.00254000508001016,0.5555555555555556,44.63718820861678,2.221996443992888,2,1
"['spotify:track:03fT3OHB9KyMtGMt2zwqCT', 'spotify:track:5T6DM9qjjngWnukcw0svkX']",['spotify:track:3b7CDTKB0SRTmQ6ytYi5vZ'],"['Play It Again', 'Round Here']",['Drunk On You'],0.00254000508001016,0.5555555555555556,48.07081807081807,2.223996697993396,2,1
"['spotify:track:2FviG1Ma0M0BSZbqaDvw0x', 'spotify:track:5ZManJDV3CexO66nRCkdiV']",['spotify:track:7vWGeYZJUzBXKGPro05UXS'],"['House Party', 'Break Up with Him']",['Take Your Time'],0.00254000508001016,0.5555555555555556,45.09736540664376,2.2222821945643894,2,1
"['spotify:track:0VgkVdmE4gld66l8iyGjgx', 'spotify:track:1f5cbQtDrykjarZVrShaDI']",['spotify:track:4Q3N4Ct4zCuIHuZ65E3BD4'],"['Mask Off', 'Drowning (feat. Kodak Black)']",['Tunnel Vision'],0.00254000508001016,0.5555555555555556,40.88265835929388,2.219424688849378,2,1
"['spotify:track:0VgkVdmE4gld66l8iyGjgx', 'spotify:track:6gBFPUFcJLzWGx4lenP6h2']",['spotify:track:7KOlJ92bu51cltsD9KU5I7'],"['Mask Off', 'goosebumps']",['T-Shirt'],0.00254000508001016,0.5555555555555556,40.50411522633745,2.219138938277877,2,1
"['spotify:track:5kNe7PE09d6Kvw5pAsx23n', 'spotify:track:6IFPfV8PNSYOmufzQ95hmm']",['spotify:track:5ZManJDV3CexO66nRCkdiV'],"['Die A Happy Man', 'Confession']",['Break Up with Him'],0.00254000508001016,0.5555555555555556,56.08262108262109,2.2277114554229107,2,1
"['spotify:track:5kNe7PE09d6Kvw5pAsx23n', 'spotify:track:6IFPfV8PNSYOmufzQ95hmm']",['spotify:track:7I5fYc4qKJddht8Ozhqqdx'],"['Die A Happy Man', 'Confession']",['Snapback'],0.00254000508001016,0.5555555555555556,63.39774557165862,2.230283210566421,2,1
"['spotify:track:0yD66650JxhqKbW76C2qCo', 'spotify:track:5HGibWoxnkYSkl6mHmAlOE']",['spotify:track:0i5el041vd6nxrGEU8QRxy'],"['Country Girl (Shake It For Me)', ""That's My Kind Of Night""]",['Cruise'],0.00254000508001016,0.5555555555555556,38.71189773844642,2.217710185420371,2,1
"['spotify:track:03fT3OHB9KyMtGMt2zwqCT', 'spotify:track:5T6DM9qjjngWnukcw0svkX']",['spotify:track:0yD66650JxhqKbW76C2qCo'],"['Play It Again', 'Round Here']",['Country Girl (Shake It For Me)'],0.00254000508001016,0.5555555555555556,56.08262108262109,2.2277114554229107,2,1
['spotify:track:1gGsNNUfvVMOv4llVMg8Vg'],['spotify:track:2ANLarE8yHVsLWW21nj79M'],['Ps & Qs'],['You Was Right'],0.00254000508001016,0.5555555555555556,39.40940940940941,2.2182816865633734,1,1
"['spotify:track:4O1CExxinEpKZi3861NlTK', 'spotify:track:6GsAD8PgHxmEuIPTG8GP3M']",['spotify:track:6eYYm2xwrvdav2yakF3cqg'],"['Get Me Some Of That', 'It Goes Like This']",['Leave The Night On'],0.00254000508001016,0.5405405405405405,43.430777716491995,2.149382181117303,2,1
"['spotify:track:4O1CExxinEpKZi3861NlTK', 'spotify:track:6GsAD8PgHxmEuIPTG8GP3M']",['spotify:track:2TR7A4ulH9R1PNwMyd8o8U'],"['Get Me Some Of That', 'It Goes Like This']",['This Is How We Roll'],0.00254000508001016,0.5405405405405405,42.56216216216215,2.148829356482242,2,1
"['spotify:track:0bVtevEgtDIeRjCJbK3Lmv', 'spotify:track:7o2CTH4ctstm8TNelqjb51']",['spotify:track:3YBZIN3rekqsKxbJc9FZko'],"['Welcome To The Jungle', ""Sweet Child O' Mine""]",['Paradise City'],0.00254000508001016,0.5405405405405405,64.48812448812448,2.1582273752782797,2,1
['spotify:track:1PhmFufQowjegRYc4jAqOq'],['spotify:track:1L0rvFTlpoR8rHxdR4lTSN'],['Red Nose'],['Gas Pedal'],0.00254000508001016,0.5405405405405405,67.55898755898754,2.1590566122308714,1,1
['spotify:track:73q3FpQVXWk5eSUnyo83E4'],['spotify:track:4r8lRYnoOGdEi6YyI5OC1o'],"[""Tearin' up My Heart - Radio Edit""]",['Bye Bye Bye'],0.00254000508001016,0.5405405405405405,46.77160677160676,2.1513170673400164,1,1
"['spotify:track:4Km5HrUvYTaSUfiSGPJeQR', 'spotify:track:7GX5flRQZVHRAGd6B4TmDO']",['spotify:track:7KXjTSCq5nL1LoYtL7XAwS'],"['Bad and Boujee (feat. Lil Uzi Vert)', 'XO TOUR Llif3']",['HUMBLE.'],0.00254000508001016,0.5405405405405405,21.388021187016157,2.121464537046721,2,1
"['spotify:track:0SGkqnVQo9KPytSri1H6cF', 'spotify:track:0VgkVdmE4gld66l8iyGjgx']",['spotify:track:2EEeOnHehOozLq4aS0n6SL'],"['Bounce Back', 'Mask Off']",['iSpy (feat. Lil Yachty)'],0.00254000508001016,0.5405405405405405,29.35321528424976,2.1363908021933686,2,1
"['spotify:track:6gBFPUFcJLzWGx4lenP6h2', 'spotify:track:7KOlJ92bu51cltsD9KU5I7']",['spotify:track:6p8NuHm8uCGnn2Dtbtf7zE'],"['goosebumps', 'T-Shirt']",['Slippery (feat. Gucci Mane)'],0.00254000508001016,0.5405405405405405,39.4094094094094,2.1466180579419976,2,1
"['spotify:track:6p8NuHm8uCGnn2Dtbtf7zE', 'spotify:track:7KXjTSCq5nL1LoYtL7XAwS']",['spotify:track:3a1lNhkSLSkpJE4MSHpDu9'],"['Slippery (feat. Gucci Mane)', 'HUMBLE.']",['Congratulations'],0.00254000508001016,0.5405405405405405,24.046419300656584,2.127545608032392,2,1
"['spotify:track:0VgkVdmE4gld66l8iyGjgx', 'spotify:track:3a1lNhkSLSkpJE4MSHpDu9']",['spotify:track:6p8NuHm8uCGnn2Dtbtf7zE'],"['Mask Off', 'Congratulations']",['Slippery (feat. Gucci Mane)'],0.00254000508001016,0.5405405405405405,39.4094094094094,2.1466180579419976,2,1
"['spotify:track:1soxUgYIZb1qx1c7o1Lc7z', 'spotify:track:2Fk0WwAqTBesLtKg97nojy']",['spotify:track:6aNwDe5YH5YUPlpHkku52w'],"['Drunk On A Plane', 'Crash And Burn']",['Sunshine & Whiskey'],0.00254000508001016,0.5405405405405405,64.48812448812448,2.1582273752782797,2,1
['spotify:track:12AOwWanBDN4TQbJRbErqM'],['spotify:track:5CG9Ps5ynNjpKJHmwc95pa'],['Wasted Time'],['Somewhere On A Beach'],0.00254000508001016,0.5405405405405405,56.002844950213365,2.1554632521029746,1,1
"['spotify:track:5kNe7PE09d6Kvw5pAsx23n', 'spotify:track:7vWGeYZJUzBXKGPro05UXS']",['spotify:track:0BCy325UZyR9z0t0uxwn2N'],"['Die A Happy Man', 'Take Your Time']",['H.O.L.Y.'],0.00254000508001016,0.5405405405405405,42.140754616002134,2.1485529441647113,2,1
"['spotify:track:2TR7A4ulH9R1PNwMyd8o8U', 'spotify:track:5T6DM9qjjngWnukcw0svkX']",['spotify:track:0i5el041vd6nxrGEU8QRxy'],"['This Is How We Roll', 'Round Here']",['Cruise'],0.00254000508001016,0.5405405405405405,37.66563023200191,2.1452359963543453,2,1
"['spotify:track:2Fk0WwAqTBesLtKg97nojy', 'spotify:track:2FviG1Ma0M0BSZbqaDvw0x']",['spotify:track:0H04yVa3DJxoXbLBpAb7iV'],"['Crash And Burn', 'House Party']","[""I'm Comin' Over""]",0.00254000508001016,0.5405405405405405,54.56687456687456,2.154910427467913,2,1
"['spotify:track:1f5cbQtDrykjarZVrShaDI', 'spotify:track:7KXjTSCq5nL1LoYtL7XAwS']",['spotify:track:7GX5flRQZVHRAGd6B4TmDO'],"['Drowning (feat. Kodak Black)', 'HUMBLE.']",['XO TOUR Llif3'],0.00254000508001016,0.5405405405405405,32.24406224406224,2.1399841623212654,2,1
"['spotify:track:4Km5HrUvYTaSUfiSGPJeQR', 'spotify:track:7GX5flRQZVHRAGd6B4TmDO']",['spotify:track:7KOlJ92bu51cltsD9KU5I7'],"['Bad and Boujee (feat. Lil Uzi Vert)', 'XO TOUR Llif3']",['T-Shirt'],0.00254000508001016,0.5405405405405405,39.4094094094094,2.1466180579419976,2,1
"['spotify:track:6gBFPUFcJLzWGx4lenP6h2', 'spotify:track:7KOlJ92bu51cltsD9KU5I7']",['spotify:track:0VgkVdmE4gld66l8iyGjgx'],"['goosebumps', 'T-Shirt']",['Mask Off'],0.00254000508001016,0.5405405405405405,32.4902001237879,2.140260574638796,2,1
"['spotify:track:0i5el041vd6nxrGEU8QRxy', 'spotify:track:3b7CDTKB0SRTmQ6ytYi5vZ']",['spotify:track:0yD66650JxhqKbW76C2qCo'],"['Cruise', 'Drunk On You']",['Country Girl (Shake It For Me)'],0.00254000508001016,0.5405405405405405,54.56687456687456,2.154910427467913,2,1
"['spotify:track:5kNe7PE09d6Kvw5pAsx23n', 'spotify:track:7vWGeYZJUzBXKGPro05UXS']",['spotify:track:5BbYPT6ehZf0hSv2su6JAl'],"['Die A Happy Man', 'Take Your Time']",['Make You Miss Me'],0.00254000508001016,0.5405405405405405,57.51643535427318,2.156016076738035,2,1
"['spotify:track:5BbYPT6ehZf0hSv2su6JAl', 'spotify:track:7vWGeYZJUzBXKGPro05UXS']",['spotify:track:5kNe7PE09d6Kvw5pAsx23n'],"['Make You Miss Me', 'Take Your Time']",['Die A Happy Man'],0.00254000508001016,0.5405405405405405,33.51351351351351,2.141366223908918,2,1
"['spotify:track:46ZfPS5VpSQVU5gb82hg3K', 'spotify:track:5kNe7PE09d6Kvw5pAsx23n']",['spotify:track:6GsAD8PgHxmEuIPTG8GP3M'],"['Anything Goes', 'Die A Happy Man']",['It Goes Like This'],0.00254000508001016,0.5263157894736842,54.529085872576175,2.0907346259136963,2,1
"['spotify:track:1AhDOtG9vPSOmsWgNW0BEY', 'spotify:track:5vdp5UmvTsnMEMESIF2Ym7']",['spotify:track:2fuCquhmrzHpu5xcA1ci9x'],"['Bohemian Rhapsody - Remastered 2011', 'Another One Bites The Dust - Remastered 2011']",['Under Pressure - Remastered 2011'],0.00254000508001016,0.5263157894736842,53.820915926179076,2.0904665142663617,2,1
"['spotify:track:1AhDOtG9vPSOmsWgNW0BEY', 'spotify:track:5vdp5UmvTsnMEMESIF2Ym7']",['spotify:track:4pbJqGIASGPr0ZpGpnWkDn'],"['Bohemian Rhapsody - Remastered 2011', 'Another One Bites The Dust - Remastered 2011']",['We Will Rock You - Remastered'],0.00254000508001016,0.5263157894736842,71.4519056261343,2.0955606355657155,2,1
"['spotify:track:3b7CDTKB0SRTmQ6ytYi5vZ', 'spotify:track:4dGJf1SER1T6ooX46vwzRB']",['spotify:track:3ts6xK5GzfMAAriT9AIBmP'],"['Drunk On You', 'Chicken Fried']",['Barefoot Blue Jean Night'],0.00254000508001016,0.5263157894736842,39.84817813765182,2.083227499788333,2,1
['spotify:track:2fY6tqgrlrg1ky9fgs0t5u'],['spotify:track:0J6mQxEZnlRt9ymzFntA6z'],['Wanted Dead Or Alive'],"[""Livin' On A Prayer""]",0.00254000508001016,0.5263157894736842,43.62326869806093,2.0856405046143425,1,1
"['spotify:track:0i5el041vd6nxrGEU8QRxy', 'spotify:track:4dGJf1SER1T6ooX46vwzRB']",['spotify:track:1yEwEiTpsaPhQi9lb5EVV4'],"['Cruise', 'Chicken Fried']",['Knee Deep (feat. Jimmy Buffett)'],0.00254000508001016,0.5263157894736842,42.28786251342642,2.084836169672339,2,1
"['spotify:track:0VgkVdmE4gld66l8iyGjgx', 'spotify:track:2EEeOnHehOozLq4aS0n6SL']",['spotify:track:0SGkqnVQo9KPytSri1H6cF'],"['Mask Off', 'iSpy (feat. Lil Yachty)']",['Bounce Back'],0.00254000508001016,0.5263157894736842,25.269576379974325,2.0671408009482684,2,1
"['spotify:track:0VgkVdmE4gld66l8iyGjgx', 'spotify:track:6p8NuHm8uCGnn2Dtbtf7zE']",['spotify:track:3a1lNhkSLSkpJE4MSHpDu9'],"['Mask Off', 'Slippery (feat. Gucci Mane)']",['Congratulations'],0.00254000508001016,0.5263157894736842,23.413618792744572,2.063655349532921,2,1
"['spotify:track:0VgkVdmE4gld66l8iyGjgx', 'spotify:track:6p8NuHm8uCGnn2Dtbtf7zE']",['spotify:track:7GX5flRQZVHRAGd6B4TmDO'],"['Mask Off', 'Slippery (feat. Gucci Mane)']",['XO TOUR Llif3'],0.00254000508001016,0.5263157894736842,31.39553429027113,2.0757203736629695,2,1
"['spotify:track:05ZACkzW8YbRq3eFgIfSNB', 'spotify:track:0i5el041vd6nxrGEU8QRxy']",['spotify:track:6s9ICeczYOfbHHIaSMq9jd'],"['Springsteen', 'Cruise']",['Get Your Shine On'],0.00254000508001016,0.5263157894736842,46.56416321703134,2.087249174498349,2,1
"['spotify:track:0i5el041vd6nxrGEU8QRxy', 'spotify:track:5T6DM9qjjngWnukcw0svkX']",['spotify:track:2TR7A4ulH9R1PNwMyd8o8U'],"['Cruise', 'Round Here']",['This Is How We Roll'],0.00254000508001016,0.5263157894736842,41.44210526315789,2.0842999463776706,2,1
"['spotify:track:1WoOzgvz6CgH4pX6a1RKGp', 'spotify:track:2d8JP84HNLKhmd6IYOoupQ']",['spotify:track:5NQbUaeTEOGdD6hHcre0dZ'],"['My Way (feat. Monty)', 'Trap Queen']",['679 (feat. Remy Boyz)'],0.00254000508001016,0.5263157894736842,26.064217146640182,2.0684813591849402,2,1
['spotify:track:3yMVUGqVK5iTTkA8kGChH2'],['spotify:track:6eYYm2xwrvdav2yakF3cqg'],"[""Crushin' It""]",['Leave The Night On'],0.00254000508001016,0.5263157894736842,42.28786251342642,2.084836169672339,1,1
"['spotify:track:3ts6xK5GzfMAAriT9AIBmP', 'spotify:track:3xdjjKMcMOFgo1eQrfbogM']",['spotify:track:05ZACkzW8YbRq3eFgIfSNB'],"['Barefoot Blue Jean Night', 'Wagon Wheel']",['Springsteen'],0.00254000508001016,0.5263157894736842,33.69276850663243,2.078133378488979,2,1
"['spotify:track:05ZACkzW8YbRq3eFgIfSNB', 'spotify:track:4dGJf1SER1T6ooX46vwzRB']",['spotify:track:03fT3OHB9KyMtGMt2zwqCT'],"['Springsteen', 'Chicken Fried']",['Play It Again'],0.00254000508001016,0.5263157894736842,37.67464114832536,2.0816188299043263,2,1
"['spotify:track:3b7CDTKB0SRTmQ6ytYi5vZ', 'spotify:track:4dGJf1SER1T6ooX46vwzRB']",['spotify:track:0yD66650JxhqKbW76C2qCo'],"['Drunk On You', 'Chicken Fried']",['Country Girl (Shake It For Me)'],0.00254000508001016,0.5263157894736842,53.13090418353576,2.0901984026190275,2,1
"['spotify:track:3b7CDTKB0SRTmQ6ytYi5vZ', 'spotify:track:4dGJf1SER1T6ooX46vwzRB']",['spotify:track:4wFUdSCer8bdQsrp1M90sa'],"['Drunk On You', 'Chicken Fried']","[""Highway Don't Care""]",0.00254000508001016,0.5263157894736842,56.77000720980533,2.0915389608556993,2,1
['spotify:track:3axkNosdVQLZiq1HakuGhc'],['spotify:track:1z6WtY7X4HQJvzxC4UgkSf'],['Countdown'],['Love On Top'],0.00254000508001016,0.5263157894736842,67.9378774805867,2.094756300623712,1,1
"['spotify:track:1zWZvrk13cL8Sl3VLeG57F', 'spotify:track:5CG9Ps5ynNjpKJHmwc95pa']",['spotify:track:1soxUgYIZb1qx1c7o1Lc7z'],"['T-Shirt', 'Somewhere On A Beach']",['Drunk On A Plane'],0.00254000508001016,0.5263157894736842,42.28786251342642,2.084836169672339,2,1
"['spotify:track:46ZfPS5VpSQVU5gb82hg3K', 'spotify:track:5kNe7PE09d6Kvw5pAsx23n']",['spotify:track:5BbYPT6ehZf0hSv2su6JAl'],"['Anything Goes', 'Die A Happy Man']",['Make You Miss Me'],0.00254000508001016,0.5263157894736842,56.002844950213365,2.0912708492083647,2,1
"['spotify:track:0SGkqnVQo9KPytSri1H6cF', 'spotify:track:0v9Wz8o0BT8DU38R4ddjeH']",['spotify:track:343YBumqHu19cGoGARUTsd'],"['Bounce Back', 'No Problem (feat. Lil Wayne & 2 Chainz)']",['Fake Love'],0.00254000508001016,0.5128205128205129,25.719418585660627,2.0117040760397313,2,1
"['spotify:track:0VgkVdmE4gld66l8iyGjgx', 'spotify:track:7GX5flRQZVHRAGd6B4TmDO']",['spotify:track:6p8NuHm8uCGnn2Dtbtf7zE'],"['Mask Off', 'XO TOUR Llif3']",['Slippery (feat. Gucci Mane)'],0.00254000508001016,0.5128205128205129,37.38841405508072,2.024477627902624,2,1
"['spotify:track:2FviG1Ma0M0BSZbqaDvw0x', 'spotify:track:4dGJf1SER1T6ooX46vwzRB']",['spotify:track:1dgWTMoHwTUnQhOQ8SR5fV'],"['House Party', 'Chicken Fried']",['American Kids'],0.00254000508001016,0.5128205128205129,43.890746934225206,2.028648583612957,2,1
"['spotify:track:0H04yVa3DJxoXbLBpAb7iV', 'spotify:track:5kNe7PE09d6Kvw5pAsx23n']",['spotify:track:2N3F1EQCpnIeDOA3rLSAfE'],"[""I'm Comin' Over"", 'Die A Happy Man']",['Break Up In A Small Town'],0.00254000508001016,0.5128205128205129,48.07081807081808,2.0307340614681233,2,1
"['spotify:track:05ZACkzW8YbRq3eFgIfSNB', 'spotify:track:3ts6xK5GzfMAAriT9AIBmP']",['spotify:track:3xdjjKMcMOFgo1eQrfbogM'],"['Springsteen', 'Barefoot Blue Jean Night']",['Wagon Wheel'],0.00254000508001016,0.5128205128205129,35.734059450873616,2.0231742042431455,2,1
['spotify:track:1SGt65i9AnXYdDQt1AtDRH'],['spotify:track:1wHZx0LgzFHyeIZkUydNXq'],['3500'],['Antidote'],0.00254000508001016,0.5128205128205129,28.637934169849068,2.0158750317500638,1,1
"['spotify:track:0i5el041vd6nxrGEU8QRxy', 'spotify:track:5HGibWoxnkYSkl6mHmAlOE']",['spotify:track:0yD66650JxhqKbW76C2qCo'],"['Cruise', ""That's My Kind Of Night""]",['Country Girl (Shake It For Me)'],0.00254000508001016,0.5128205128205129,51.768573307034856,2.032298169859498,2,1
"['spotify:track:0i5el041vd6nxrGEU8QRxy', 'spotify:track:5HGibWoxnkYSkl6mHmAlOE']",['spotify:track:2TR7A4ulH9R1PNwMyd8o8U'],"['Cruise', ""That's My Kind Of Night""]",['This Is How We Roll'],0.00254000508001016,0.5128205128205129,40.379487179487185,2.026563105757791,2,1
['spotify:track:2nLtzopw4rPReszdYBJU6h'],['spotify:track:60a0Rd6pjrkxjPbaKzXjfq'],['Numb'],['In The End'],0.00254000508001016,0.5128205128205129,74.77682811016145,2.0385546034249966,1,1
"['spotify:track:05ZACkzW8YbRq3eFgIfSNB', 'spotify:track:0Nu9WA8kEbBWEsay2s8Q0U']",['spotify:track:3ts6xK5GzfMAAriT9AIBmP'],"['Springsteen', 'Even If It Breaks Your Heart']",['Barefoot Blue Jean Night'],0.00254000508001016,0.5128205128205129,38.82642998027614,2.0255203668302078,2,1
"['spotify:track:05ZACkzW8YbRq3eFgIfSNB', 'spotify:track:3ts6xK5GzfMAAriT9AIBmP']",['spotify:track:0Nu9WA8kEbBWEsay2s8Q0U'],"['Springsteen', 'Barefoot Blue Jean Night']",['Even If It Breaks Your Heart'],0.00254000508001016,0.5128205128205129,56.87251715420731,2.034122962982768,2,1
"['spotify:track:1xznGGDReH1oQq0xzbwXa3', 'spotify:track:6F609ICg9Spjrw1epsAnpa']",['spotify:track:11KJSRSgaDxqydKYiD2Jew'],"['One Dance', 'Controlla']",['Too Good'],0.00254000508001016,0.5,33.08403361344538,1.969773939547879,2,1
"['spotify:track:11KJSRSgaDxqydKYiD2Jew', 'spotify:track:1xznGGDReH1oQq0xzbwXa3']",['spotify:track:6F609ICg9Spjrw1epsAnpa'],"['Too Good', 'One Dance']",['Controlla'],0.00254000508001016,0.5,36.794392523364486,1.9728219456438914,2,1
"['spotify:track:2ANLarE8yHVsLWW21nj79M', 'spotify:track:7yyRTcZmCiyzzJlNzGC9Ol']",['spotify:track:6fujklziTHa8uoM5OQSfIo'],"['You Was Right', 'Broccoli (feat. Lil Yachty)']",['Black Beatles'],0.00254000508001016,0.5,27.53146853146853,1.9636779273558547,2,1
