pid,list_artist_uri
1013365,"spotify:artist:6hN9F0iuULZYWXppob22Aj, spotify:artist:53RkHTcl0SJZjpzqogkBf4, spotify:artist:3RGLhK1IP9jnYFH4BRFJBS, spotify:artist:1n65zfwYIj5kKEtNgxUlWb, spotify:artist:1mZu3rO7qSD09GdDpePHhY, spotify:artist:2wpWOzQE5TpA0dVnh5YD08, spotify:artist:6zPcUezmkw9aGjoRlBxYxw, spotify:artist:51Blml2LZPmy7TTiAg47vQ, spotify:artist:7Fo8TAyGJr4VmhE68QamMf, spotify:artist:2x9SpqnPi8rlE9pjHBwmSC, spotify:artist:5jVeqi3PNaTOajfvBa4uFn, spotify:artist:1JVoO5bwfU8GNuAZLpBoHe, spotify:artist:52K4ArhA4OgMO7AsyEgqCT, spotify:artist:4bthk9UfsYUYdcFyqxmSUU, spotify:artist:3gdbcIdNypBsYNu3iiCjtN, spotify:artist:19ra5tSw0tWufvUp8GotLo, spotify:artist:4AYkFtEBnNnGuoo8HaHErd, spotify:artist:4C3uGP8vRDzxrhJxZiOjTe, spotify:artist:6kz53iCdBSqhQCZ21CoLcc, spotify:artist:0uAjBatvB4ubpd4kCfjmNt, spotify:artist:2aS6jYh7ysTL1ZUsHneNgM"
1013367,"spotify:artist:3XHO7cRUPCLOr6jwp8vsx5, spotify:artist:7Ln80lUS6He07XvHI8qqHH, spotify:artist:0yb46jwm7gqbZXVXZQ8Z1e, spotify:artist:1kDGbuxWknIKx4FlgWxiSp, spotify:artist:63MQldklfxkjYDoUE4Tppz, spotify:artist:12Chz98pHFMPJEknJQMWvI, spotify:artist:0ZxZlO7oWCSYMXhehpyMvE, spotify:artist:4j56EQDQu5XnL7R3E9iFJT, spotify:artist:5BvJzeQpmsdsFp4HGUYUEx, spotify:artist:3VAxb3UskTNiHAKh4UeOEv"
1013369,"spotify:artist:6f4XkbvYlXMH0QgVRzW0sM, spotify:artist:0bfX8pF8kuHNCs57Ms4jZb, spotify:artist:6S0dmVVn4udvppDhZIWxCr, spotify:artist:6GMYJwaziB4ekv1Y6wCDWS, spotify:artist:5tKXB9uuebKE34yowVaU3C, spotify:artist:23zg3TcAtWQy7J6upgbUnj, spotify:artist:23LbwefIODbyGdRbAz3urj, spotify:artist:4pADjHPWyrlAF0FA7joK2H"
1013370,"spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ, spotify:artist:1pCVxwkdixCeBPTboRZIi2, spotify:artist:70KSK3mmsQdZB0iFJinvOA, spotify:artist:0NbfKEOTQCcwd6o7wSDOHI, spotify:artist:55Aa2cqylxrFIXC767Z865, spotify:artist:0QHgL1lAIqAw0HtD7YldmP, spotify:artist:6vXTefBL93Dj5IqAWq6OTv, spotify:artist:2cADQgiLMjNhbsfeN52Bf3, spotify:artist:49vCIUW46QY3L5vo1xVFoy, spotify:artist:2OqENqJFXPORP4BUGnu2Qq, spotify:artist:4OBJLual30L7gRl5UkeRcT, spotify:artist:3vDUJHQtqT3jFRZ2ECXDTi, spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:5IcR3N7QB1j6KBL8eImZ8m, spotify:artist:50co4Is1HCEo8bhOyUWKpn, spotify:artist:5me0Irg2ANcsgc93uaYrpb, spotify:artist:1YfEcTuGvBQ8xSD1f53UnK, spotify:artist:3ipn9JLAPI5GUEo4y4jcoi, spotify:artist:6O2zJ0tId7g07yzHtX0yap"
1013371,"spotify:artist:04gDigrS5kc9YWfZHwBETP, spotify:artist:5me0Irg2ANcsgc93uaYrpb, spotify:artist:3Y3xIwWyq5wnNHPp5gPjOW, spotify:artist:1moxjboGR7GNWYIMWsRjgG, spotify:artist:5BcAKTbp20cv7tC5VqPFoC, spotify:artist:0TnOYISbd1XYRBk9myaseg, spotify:artist:7w9jdhcgHNdiPeNPUoFSlx, spotify:artist:6PXS4YHDkKvl1wkIl4V8DL, spotify:artist:58lV9VcRSjABbAbfWS6skp, spotify:artist:0ZrpamOxcZybMHGg1AYtHP, spotify:artist:2qdONMCoDngQk0eV4Avs1i, spotify:artist:3nFkdlSjzX9mRTtwJOzDYB, spotify:artist:1GaBsp1ICIp1e6udgE7fba, spotify:artist:1P8IfcNKwrkQP5xJWuhaOC, spotify:artist:3hv9jJF3adDNsBSIQDqcjp, spotify:artist:3WrFJ7ztbogyGnTHbHJFl2, spotify:artist:0z5DFXmhT4ZNzWElsM7V89, spotify:artist:5DYAABs8rkY9VhwtENoQCz, spotify:artist:1eYhYunlNJlDoQhtYBvPsi, spotify:artist:3RGLhK1IP9jnYFH4BRFJBS, spotify:artist:07YZf4WDAMNwqr4jfgOZ8y, spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai, spotify:artist:0oBEeN6BCxEgMogzThqrPf"
1013373,"spotify:artist:5r0KYGxdIZEHZ6z6XbkVbo, spotify:artist:6PTGRlwNbg36Mu4boWlixN, spotify:artist:5yoZYhT8x7DXiFl0srkXLQ, spotify:artist:2ndyVAdV9UqF1XjyTJt484, spotify:artist:10Bp1mvmVqIXcRj1VtxQyZ, spotify:artist:0pXt4sMs2oRnt528LTYgyd, spotify:artist:6ZyV955Ypf3JAKInn1a0dt, spotify:artist:4akybxRTGHJZ1DXjLhJ1qu"
1013374,"spotify:artist:77tT1kLj6mCWtFNqiOmP9H, spotify:artist:36QJpDe2go2KgaRleHCDTp, spotify:artist:6zFYqv1mOsgBRQbae3JJ9e, spotify:artist:2iE18Oxc8YSumAU232n4rW, spotify:artist:4DBi4EYXgiqbkxvWUXUzMi, spotify:artist:3gdbcIdNypBsYNu3iiCjtN, spotify:artist:0PFtn5NtBbbUNbU9EAmIWF, spotify:artist:6kACVPfCOnqzgfEF5ryl0x, spotify:artist:08GQAI4eElDnROBrJRGE0X, spotify:artist:2UZMlIwnkgAEDBsw1Rejkn, spotify:artist:4Tw2N3wdvJPGEU7JqMxFfE, spotify:artist:3CQIn7N5CuRDP8wEI7FiDA, spotify:artist:6biWAmrHyiMkX49LkycGqQ, spotify:artist:7guDJrEfX3qb6FEbdPA5qi, spotify:artist:0ECwFtbIWEVNwjlrfc6xoL, spotify:artist:74ASZWbe4lXaubB36ztrGX, spotify:artist:58lV9VcRSjABbAbfWS6skp, spotify:artist:67ea9eGLXYMsO2eYQRui3w, spotify:artist:34jw2BbxjoYalTp8cJFCPv, spotify:artist:1NRzxuPpdGushT8YmF5NAa, spotify:artist:1Pe5hlKMCTULjosqZ6KanP, spotify:artist:3WrFJ7ztbogyGnTHbHJFl2, spotify:artist:3qm84nBOXUEQ2vnTfUTTFC"
1013375,"spotify:artist:0eHQ9o50hj6ZDNBt6Ys1sD, spotify:artist:1qto4hHid1P71emI6Fd8xi, spotify:artist:3E6xrwgnVfYCrCs0ePERDz, spotify:artist:3LKXWvXFWrkwUzJWxzwVpW, spotify:artist:33ScadVnbm2X8kkUqOkC6Z, spotify:artist:329e4yvIujISKGKz1BZZbO, spotify:artist:1SupJlEpv7RS2tPNRaHViT"
1013378,"spotify:artist:5lwmRuXgjX8xIwlnauTZIP, spotify:artist:1SupJlEpv7RS2tPNRaHViT, spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5, spotify:artist:0qTZZWLzuD59Un5r1speHm, spotify:artist:3E6xrwgnVfYCrCs0ePERDz"
1013381,"spotify:artist:53XhwfbYqKCa1cC15pYq2q, spotify:artist:1yxSLGMDHlW21z4YXirZDS, spotify:artist:12Chz98pHFMPJEknJQMWvI, spotify:artist:23zg3TcAtWQy7J6upgbUnj, spotify:artist:44TGR1CzjKBxSHsSEy7bi9, spotify:artist:738wLrAtLtCtFOLvQBXOXp, spotify:artist:6T5tfhQCknKG4UnH90qGnz, spotify:artist:0N0d3kjwdY2h7UVuTdJGfp"
1013383,"spotify:artist:22bE4uQ6baNwSHPVcDxLCe, spotify:artist:29kkCKKGXheHuoO829FxWK, spotify:artist:77tT1kLj6mCWtFNqiOmP9H, spotify:artist:4TMHGUX5WI7OOm53PqSDAT, spotify:artist:7A9yZMTrFZcgEWAX2kBfK6, spotify:artist:7EK1bQADBoqbYXnT4Cqv9w, spotify:artist:3IYUhFvPQItj6xySrBmZkd, spotify:artist:59hLmB5DrdihCYtNeFeW1U"
1013393,"spotify:artist:1zxDewzd2j1ZdSBGaYcr0y, spotify:artist:1KCSPY1glIKqW2TotWuXOR, spotify:artist:0p4nmQO2msCgU4IF37Wi3j, spotify:artist:6S2OmqARrzebs0tKUEyXyp, spotify:artist:6jEiUoyyJNPHzSR0Nib6HX, spotify:artist:6DIS6PRrLS3wbnZsf7vYic, spotify:artist:6LqNN22kT3074XbTVUrhzX"
1013394,"spotify:artist:41qil2VaGbD194gaEcmmyx, spotify:artist:1vCWHaC5f2uS3yhpwWbIA6, spotify:artist:5G9kmDLg3OeUyj8KVBLzbu, spotify:artist:4sTQVOfp9vEMCemLw50sbu, spotify:artist:738wLrAtLtCtFOLvQBXOXp, spotify:artist:1L9i6qZYIGQedgM9QLSyzb, spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai, spotify:artist:64M6ah0SkkRsnPGtGiRAbb"
1013396,"spotify:artist:06HL4z0CvFAxyc27GXpf02, spotify:artist:5YGY8feqx7naU7z4HrwZM6, spotify:artist:6jJ0s89eD6GaHleKKya26X, spotify:artist:3aQeKQSyrW4qWr35idm0cy, spotify:artist:5BcAKTbp20cv7tC5VqPFoC, spotify:artist:7CajNmpbOovFoOoasH2HaY, spotify:artist:2iE18Oxc8YSumAU232n4rW"
1013400,"spotify:artist:4gwpcMTbLWtBUlOijbVpuu, spotify:artist:0vEsuISMWAKNctLlUAhSZC, spotify:artist:3daM7asS0gCFvyLemNx2EE, spotify:artist:6DCIj8jNaNpBz8e5oKFPtp, spotify:artist:0k17h0D3J5VfsdmQ1iZtE9, spotify:artist:22bE4uQ6baNwSHPVcDxLCe, spotify:artist:3gd8FJtBJtkRxdfbTu19U2, spotify:artist:1n2pb9Tsfe4SwAjmUac6YT, spotify:artist:0vn7UBvSQECKJm2817Yf1P, spotify:artist:03ilIKH0i08IxmjKcn63ne, spotify:artist:0PFtn5NtBbbUNbU9EAmIWF, spotify:artist:2qgvmDsc4jrqbAbjq1HGM2, spotify:artist:3jOstUTkEu2JkjvRdBA5Gu, spotify:artist:5lkiCO9UQ8B23dZ1o0UV4m, spotify:artist:2mbvqMGpwLsakeH45p1Jrb, spotify:artist:0z4gvV4rjIZ9wHck67ucSV, spotify:artist:6TcnmlCSxihzWOQJ8k0rNS, spotify:artist:7sgWBYtJpblXpJl2lU5WVs, spotify:artist:0RqtSIYZmd4fiBKVFqyIqD, spotify:artist:3eqjTLE0HfPfh78zjh6TqT, spotify:artist:3oDbviiivRWhXwIE8hxkVV, spotify:artist:1G9G7WwrXka3Z1r7aIDjI7, spotify:artist:59QxeZBL6k9L4oJBGSyukd, spotify:artist:6P7H3ai06vU1sGvdpBwDmE"
1013404,"spotify:artist:7b697TI9p2abLzSo3eJTKW, spotify:artist:6gK1Uct5FEdaUWRWpU4Cl2, spotify:artist:536BYVgOnRky0xjsPT96zl, spotify:artist:2LZDXcxJWgsJfKXZv9a5eG, spotify:artist:3BmGtnKgCSGYIUhmivXKWX, spotify:artist:4EzkuveR9pLvDVFNx6foYD, spotify:artist:5WUlDfRSoLAfcVSX1WnrxN, spotify:artist:2ysnwxxNtSgbb9t1m2Ur4j, spotify:artist:2FXC3k01G6Gw61bmprjgqS, spotify:artist:1moxjboGR7GNWYIMWsRjgG, spotify:artist:0Ya43ZKWHTKkAbkoJJkwIB, spotify:artist:5mnS9jJdKQQcRSqFu5YPVe, spotify:artist:2qxJFvFYMEDqd7ui6kSAcq, spotify:artist:2wY79sveU1sp5g7SokKOiI, spotify:artist:100sLnojEpcadRx4edEBA6, spotify:artist:26VFTg2z8YR0cCuwLzESi2, spotify:artist:1WgXqy2Dd70QQOU7Ay074N, spotify:artist:0zOcE3mg9nS6l3yxt1Y0bK, spotify:artist:1KP6TWI40m7p3QBTU6u2xo"
1013406,"spotify:artist:41SQP16hv1TioVYqdckmxT, spotify:artist:6g0mn3tzAds6aVeUYRsryU, spotify:artist:00FQb4jTyendYWaN8pK0wa, spotify:artist:6fLrPFLWLSCrp7gcTZXcKb, spotify:artist:4jLcgJjDGmW0HmvbSf6lEI, spotify:artist:6rnbB5fuUuCSsspvFsxIpT, spotify:artist:0K1q0nXQ8is36PzOKAMbNe, spotify:artist:7wyRA7deGRxozTyBc6QXPe, spotify:artist:0O98jlCaPzvsoei6U5jfEL"
1013407,"spotify:artist:3r17AfJCCUqC9Lf0OAc73G, spotify:artist:0EmeFodog0BfCgMzAIvKQp, spotify:artist:5pKCCKE2ajJHZ9KAiaK11H, spotify:artist:5YGY8feqx7naU7z4HrwZM6, spotify:artist:1HY2Jd0NmPuamShAr6KMms, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:382aq8Pij5V2nE2JMHMoxl, spotify:artist:0hCNtLu0JehylgoiP8L4Gh, spotify:artist:31TPClRtHm23RisEBtV3X7"
1013408,"spotify:artist:66CXWjxzNUsdJxJ2JdwvnR, spotify:artist:5V0MlUE1Bft0mbLlND7FJz, spotify:artist:6Ff53KvcvAj5U7Z1vojB5o, spotify:artist:6ZjFtWeHP9XN7FeKSUe80S, spotify:artist:6O74knDqdv3XaWtkII7Xjp, spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ, spotify:artist:1l7ZsJRRS8wlW3WfJfPfNS, spotify:artist:6sFIWsNpZYqfjUpaCgueju, spotify:artist:3CQIn7N5CuRDP8wEI7FiDA, spotify:artist:2ltpcCK86foogli20z9raq, spotify:artist:49e4v89VmlDcFCMyDv9wQ9, spotify:artist:4xFUf1FHVy696Q1JQZMTRj, spotify:artist:2NmK5FyrQ18HOPXq1UBzqa, spotify:artist:1GxkXlMwML1oSg5eLPiAz3, spotify:artist:4leTWyczsXYGlzUh8sFGSz, spotify:artist:2wY79sveU1sp5g7SokKOiI, spotify:artist:4EVpmkEwrLYEg6jIsiPMIb, spotify:artist:293zczrfYafIItmnmM3coR, spotify:artist:40LHVA5BTQp9RxHOQ9JPYj"
1013413,"spotify:artist:53KwLdlmrlCelAZMaLVZqU, spotify:artist:6ldZGvFDjs6KafLouTBHJ9, spotify:artist:7gP3bB2nilZXLfPHJhMdvc, spotify:artist:4yvcSjfu4PC0CYQyLy4wSq, spotify:artist:3vbKDsSS70ZX9D2OcvbZmS, spotify:artist:6TcnmlCSxihzWOQJ8k0rNS, spotify:artist:1yAwtBaoHLEDWAnWR87hBT, spotify:artist:2CIMQHirSU0MQqyYHq0eOx, spotify:artist:2Q0MyH5YMI5HPQjFjlq5g3, spotify:artist:3XHO7cRUPCLOr6jwp8vsx5, spotify:artist:5SbkVQYYzlw1kte75QIabH, spotify:artist:4kI8Ie27vjvonwaB2ePh8T, spotify:artist:0pCNk4D3E2xtszsm6hMsWr, spotify:artist:3jOstUTkEu2JkjvRdBA5Gu, spotify:artist:1TqQi97nqeiuOJrIFv5Sw0, spotify:artist:23fqKkggKUBHNkbKtXEls4, spotify:artist:7Ln80lUS6He07XvHI8qqHH, spotify:artist:6olE6TJLqED3rqDCT0FyPh, spotify:artist:2bcrMsFlF632EQ6VZERWFu, spotify:artist:0C0XlULifJtAgn6ZNCW2eu, spotify:artist:26T3LtbuGT1Fu9m0eRq5X3, spotify:artist:1rCIEwPp5OnXW0ornlSsRl, spotify:artist:6qyi8X6MdP1lu6B1K6yh3h"
1013416,"spotify:artist:3r0OeTcOw37N9juMYyyw39, spotify:artist:5spEJXLwD1sKUdC2bnOHPg, spotify:artist:03r4iKL2g2442PT9n2UKsx, spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg, spotify:artist:1Z8ODXyhEBi3WynYw0Rya6, spotify:artist:1RyvyyTE3xzB2ZywiAwp0i, spotify:artist:1anyVhU62p31KFi8MEzkbf, spotify:artist:4iSKnRZAxkmqNok6tv10Se, spotify:artist:3CQIn7N5CuRDP8wEI7FiDA, spotify:artist:6Mo9PoU6svvhgEum7wh2Nd, spotify:artist:5me0Irg2ANcsgc93uaYrpb, spotify:artist:3Mcii5XWf6E0lrY3Uky4cA, spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL"
1013418,"spotify:artist:40Yq4vzPs9VNUrIBG5Jr2i, spotify:artist:5rSXSAkZ67PYJSvpUpkOr7, spotify:artist:3aBkeBhwadnWMWoVJ2CxJC, spotify:artist:7jy3rLJdDQY21OgRLCZ9sD, spotify:artist:0EdvGhlC1FkGItLOWQzG4J, spotify:artist:7xTcuBOIAAIGDOSvwYFPzk, spotify:artist:77SW9BnxLY8rJ0RciFqkHh, spotify:artist:0zOcE3mg9nS6l3yxt1Y0bK, spotify:artist:1w5Kfo2jwwIPruYS2UWh56, spotify:artist:53XhwfbYqKCa1cC15pYq2q, spotify:artist:4UXqAaa6dQYAk18Lv7PEgX, spotify:artist:2qk9voo8llSGYcZ6xrBzKx, spotify:artist:0iHb0mCbqZTYeb4y9Pirrd, spotify:artist:4GITZM5LCR2KcdlgEOrNLD, spotify:artist:3qm84nBOXUEQ2vnTfUTTFC, spotify:artist:20JZFwl6HVl6yg8a4H3ZqK, spotify:artist:0ECwFtbIWEVNwjlrfc6xoL, spotify:artist:0C0XlULifJtAgn6ZNCW2eu, spotify:artist:3vAaWhdBR38Q02ohXqaNHT, spotify:artist:49bzE5vRBRIota4qeHtQM8, spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy, spotify:artist:3IYUhFvPQItj6xySrBmZkd"
1013419,"spotify:artist:3WrFJ7ztbogyGnTHbHJFl2, spotify:artist:2WjvvwAX0mdWwq3aFuUdtc, spotify:artist:7jefIIksOi1EazgRTfW2Pk, spotify:artist:1dfeR4HaWDbWqFHLkxsg1d, spotify:artist:3IYUhFvPQItj6xySrBmZkd, spotify:artist:7dOBabd5O4CvKrg4iriHTM, spotify:artist:41qil2VaGbD194gaEcmmyx, spotify:artist:7juKTDFlPesGeWQ1GmjmOv, spotify:artist:3rJ3m1tM6vUgiWLjfV8sRf, spotify:artist:5he5w2lnU9x7JFhnwcekXX, spotify:artist:3PhoLpVuITZKcymswpck5b, spotify:artist:3oDbviiivRWhXwIE8hxkVV, spotify:artist:3MdG05syQeRYPPcClLaUGl, spotify:artist:39T6qqI0jDtSWWioX8eGJz, spotify:artist:4STHEaNw4mPZ2tzheohgXB, spotify:artist:0k17h0D3J5VfsdmQ1iZtE9, spotify:artist:3tx8fyu3c4OBP5nejYtUOb, spotify:artist:2rc78XDH9zuJP6bm78lU8Z, spotify:artist:6Tw1ktF4xMmzaLLbe98I2z, spotify:artist:0rvjqX7ttXeg3mTy8Xscbt, spotify:artist:07XSN3sPlIlB2L2XNcTwJw, spotify:artist:3pHeBYl1yujXcZqqfF1UyQ"
1013420,"spotify:artist:47z7ZrgFoBvVpCnElCE3Zh, spotify:artist:6M7RdR9ZP52h2mfNLmiHtU, spotify:artist:0SfsnGyD8FpIN4U4WCkBZ5, spotify:artist:2i9uaNzfUtuApAjEf1omV8, spotify:artist:2yT7X3Gg2S51DHz67FAYL6"
1013422,"spotify:artist:7wJ9NwdRWtN92NunmXuwBk, spotify:artist:2s79xe5F6eUQkjwjww27Fh, spotify:artist:7Fo8TAyGJr4VmhE68QamMf, spotify:artist:1n0pe6Cx9pCNvXYkX9TTLX, spotify:artist:0yNLKJebCb8Aueb54LYya3"
1013424,"spotify:artist:44PA0rCQXikgOWbfY7Fq7m, spotify:artist:0QHgL1lAIqAw0HtD7YldmP, spotify:artist:0dlOr0VIysztGWvU1dpjmP, spotify:artist:4hqDqHtBlgxXpLXVYf7c8L, spotify:artist:3q7HBObVc0L8jNeTe5Gofh, spotify:artist:0cQbJU1aAzvbEmTuljWLlF, spotify:artist:6jJ0s89eD6GaHleKKya26X, spotify:artist:6FBDaR13swtiWwGhX1WQsP, spotify:artist:5rSXSAkZ67PYJSvpUpkOr7, spotify:artist:0rG0AZBscc8S8q1ahIsasI, spotify:artist:3ScY9CQxNLQei8Umvpx5g6, spotify:artist:0p4nmQO2msCgU4IF37Wi3j, spotify:artist:7jy3rLJdDQY21OgRLCZ9sD, spotify:artist:0lJlKQvuM2Sd9DPPyUXcHg, spotify:artist:6olE6TJLqED3rqDCT0FyPh, spotify:artist:5OsGiqFzthFwOzufJYuGpN, spotify:artist:7lzordPuZEXxwt9aoVZYmG, spotify:artist:0N0d3kjwdY2h7UVuTdJGfp, spotify:artist:5rScKX1Sh1U67meeUyTGwk, spotify:artist:3Isy6kedDrgPYoTS1dazA9, spotify:artist:64rxQRJsLgZwHHyWKB8fiF, spotify:artist:0YWxKQj2Go9CGHCp77UOyy, spotify:artist:7qG3b048QCHVRO5Pv1T5lw"
1013425,"spotify:artist:7hJcb9fa4alzcOq3EaNPoG, spotify:artist:0c173mlxpT3dSFRgMO8XPh, spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg, spotify:artist:540vIaP2JwjQb9dm3aArA4, spotify:artist:5LHRHt1k9lMyONurDHEdrp, spotify:artist:7iZtZyCzp3LItcw1wtPI3D, spotify:artist:50co4Is1HCEo8bhOyUWKpn, spotify:artist:0kHp6OZT4pvcCbTMfQCOvE, spotify:artist:15iVAtD3s3FsQR4w1v6M0P, spotify:artist:13ubrt8QOOCPljQ2FL1Kca, spotify:artist:382aq8Pij5V2nE2JMHMoxl, spotify:artist:17lzZA2AlOHwCwFALHttmp, spotify:artist:55Aa2cqylxrFIXC767Z865, spotify:artist:6l3HvQ5sa6mXTsMTB19rO5, spotify:artist:5ndkK3dpZLKtBklKjxNQwT, spotify:artist:0f5nVCcR06GX8Qikz0COtT, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:49mHZzhcsoQB1JXWv8Q9gU, spotify:artist:6d47Z08T4snK50HgTEHo5Z, spotify:artist:0hCNtLu0JehylgoiP8L4Gh, spotify:artist:2iojnBLj0qIMiKPvVhLnsH"
1013428,"spotify:artist:5M0lbkGluOPXLeFjApw8r8, spotify:artist:3tQx1LPXbsYjE9VwN1Peaa, spotify:artist:7CajNmpbOovFoOoasH2HaY, spotify:artist:6VuMaDnrHyPL1p4EHjYLi7, spotify:artist:53XhwfbYqKCa1cC15pYq2q, spotify:artist:2lEOFtf3cCyzomQcMHJGfZ, spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ, spotify:artist:1SupJlEpv7RS2tPNRaHViT, spotify:artist:1vCWHaC5f2uS3yhpwWbIA6, spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc, spotify:artist:25u4wHJWxCA9vO0CzxAbK7, spotify:artist:7nKeLE1toRtW4M279iS26h, spotify:artist:66CXWjxzNUsdJxJ2JdwvnR, spotify:artist:0SfsnGyD8FpIN4U4WCkBZ5, spotify:artist:5BcAKTbp20cv7tC5VqPFoC, spotify:artist:3YQKmKGau1PzlVlkL1iodx, spotify:artist:3iri9nBFs9e4wN7PLIetAw, spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ, spotify:artist:2EMAnMvWE2eb56ToJVfCWs, spotify:artist:2wIVse2owClT7go1WT98tk"
1013437,"spotify:artist:6w7j5wQ5AI5OQYlcM15s2L, spotify:artist:0QrowybipCKUDnq5y10PD2, spotify:artist:4C50EbCS11M0VbGyH3OfLt, spotify:artist:4NagmapOfJiPOxJ9vQsrsf, spotify:artist:6eUKZXaKkcviH0Ku9w2n3V, spotify:artist:3GBPw9NK25X1Wt2OUvOwY3, spotify:artist:5kah03Pzp6s8eD8vRIhdfL"
1013441,"spotify:artist:5KDIH2gF0VpelTqyQS7udb, spotify:artist:3lPQ2Fk5JOwGWAF3ORFCqH, spotify:artist:2qk9voo8llSGYcZ6xrBzKx, spotify:artist:7enBrBojgBJuPPdqTq4Z5F, spotify:artist:1KCSPY1glIKqW2TotWuXOR"
1013442,"spotify:artist:1ltvR0EnKd5qhBbdWEe87Q, spotify:artist:5T3N5ks9c3L7D4aXw54DVs, spotify:artist:3M4ThdJR28z9eSMcQHAZ5G, spotify:artist:0ZxZlO7oWCSYMXhehpyMvE, spotify:artist:31TPClRtHm23RisEBtV3X7, spotify:artist:3FUY2gzHeIiaesXtOAdB7A, spotify:artist:50JJSqHUf2RQ9xsHs0KMHg, spotify:artist:3jOstUTkEu2JkjvRdBA5Gu"
1013443,"spotify:artist:16GcWuvvybAoaHr0NqT8Eh, spotify:artist:2Q0MyH5YMI5HPQjFjlq5g3, spotify:artist:53KwLdlmrlCelAZMaLVZqU"
1013444,"spotify:artist:5nCi3BB41mBaMH9gfr6Su0, spotify:artist:3QGKsAfhZdldQCLuLjk6zl, spotify:artist:2iE18Oxc8YSumAU232n4rW, spotify:artist:7giUHu5pv6YTZgSkxxCcgh, spotify:artist:3koiLjNrgRTNbOwViDipeA, spotify:artist:29WzbAQtDnBJF09es0uddn, spotify:artist:2TzHIUhVpeeDxyJPpQfnV3, spotify:artist:3WrFJ7ztbogyGnTHbHJFl2, spotify:artist:2iEvnFsWxR0Syqu2JNopAd, spotify:artist:4IWBUUAFIplrNtaOHcJPRM"
1013445,"spotify:artist:5MouCg6ta7zAxsfMEbc1uh, spotify:artist:1KCSPY1glIKqW2TotWuXOR, spotify:artist:0UdoKjWIe3tHyiqc4qT3Oz, spotify:artist:1uNFoZAHBGtllmzznpCI3s, spotify:artist:3YQKmKGau1PzlVlkL1iodx, spotify:artist:3DiDSECUqqY1AuBP8qtaIa, spotify:artist:31TPClRtHm23RisEBtV3X7, spotify:artist:7n2wHs1TKAczGzO7Dd2rGr, spotify:artist:6jJ0s89eD6GaHleKKya26X, spotify:artist:3QGKsAfhZdldQCLuLjk6zl"
1013448,"spotify:artist:0X2BH1fck6amBIoJhDVmmJ, spotify:artist:2qxJFvFYMEDqd7ui6kSAcq, spotify:artist:7CajNmpbOovFoOoasH2HaY, spotify:artist:2l35CQqtYRh3d8ZIiBep4v, spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z, spotify:artist:04gDigrS5kc9YWfZHwBETP, spotify:artist:6nS5roXSAGhTGr34W6n7Et, spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai, spotify:artist:2BHswvFd8tMBizVWGcAMLm, spotify:artist:07YZf4WDAMNwqr4jfgOZ8y"
1013449,"spotify:artist:6vXTefBL93Dj5IqAWq6OTv, spotify:artist:69GGBxA162lTqCwzJG5jLp, spotify:artist:13ubrt8QOOCPljQ2FL1Kca, spotify:artist:6oMuImdp5ZcFhWP0ESe6mG, spotify:artist:6FBDaR13swtiWwGhX1WQsP, spotify:artist:3Gm5F95VdRxW3mqCn8RPBJ, spotify:artist:5pKCCKE2ajJHZ9KAiaK11H, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:1RyvyyTE3xzB2ZywiAwp0i"
