pid,name,num_tracks,num_samples,num_holdouts,actual_track_count
1023474,smooth af,165,100,65,100
1023475,ALT JAMS,172,100,72,100
1023487,HipHop,173,100,73,100
1023570,party bus,154,100,54,100
1023583,Oldies but Goodies,226,100,126,100
1023594,Country,228,100,128,100
1023595,road trips,163,100,63,100
1023609,ILL,183,100,83,100
1023627,Throw it Back,174,100,74,100
1023640,Party,191,100,91,100
1023660,Monday,221,100,121,100
1023677,Summer_17 ,199,100,99,100
1023697,throwbacks,191,100,91,100
1023698,Metal,167,100,67,100
1023705,may '17,154,100,54,100
1023724,character development soundtrack,197,100,97,100
1023736,good good,153,100,53,100
1023743,Classic,174,100,74,100
1023758,getting ready,210,100,110,100
1023759,Henry,224,100,124,100
1023773,Current Favorites,220,100,120,100
1023791,country jams,216,100,116,100
1023794,Rap,193,100,93,100
1023802,Car,227,100,127,100
1023809,Country,182,100,82,100
1023830,turn up,215,100,115,100
1023893,drive,159,100,59,100
1023950,han ,156,100,56,100
1023965,Jam out,155,100,55,100
1023998,Workout,193,100,93,100
1024008,Hits,223,100,123,100
1024027,Madison,204,100,104,100
1024032,salon,184,100,84,100
1024041,Country,195,100,95,100
1024088,80s Dance,184,100,84,100
1024119,Old Songs,239,100,139,100
1024121,Studying,166,100,66,100
1024168,throwbacks,154,100,54,100
1024183,Study,164,100,64,100
1024199,Car,161,100,61,100
1024215,rap,233,100,133,100
1024221,alternative,223,100,123,100
1024244,Indie,223,100,123,100
1024269,GYM,184,100,84,100
1024280,classics,165,100,65,100
1024287,country,206,100,106,100
1024309,TOP,222,100,122,100
1024327,Unurgent,154,100,54,100
1024338,country ,166,100,66,100
1024343,Country,218,100,118,100
1024351,Random,194,100,94,100
1024355,Spanish,179,100,79,100
1024405,ACL,161,100,61,100
1024428,Throwbacks,216,100,116,100
1024443,With You,178,100,78,100
1024467,My rock ,247,100,147,100
1024485,Tailgate,170,100,70,100
1024635,Country,177,100,77,100
1024650,my fav songs,193,100,93,100
1024656,<3 ,177,100,77,100
1024682,litness,167,100,67,100
1024684,Lent,230,100,130,100
1024694,Disney!,178,100,78,100
1024712,Classic Country,182,100,82,100
1024720,Mine,220,100,120,100
1024737,throwback,152,100,52,100
1024775,Elizabeth,243,100,143,100
1024790,Jamz,191,100,91,100
1024810,Closer,197,100,97,100
1024817,Rock/Pop,168,100,68,100
1024832,Nice Music,200,100,100,100
1024847,OG,175,100,75,100
1024858,only the best,217,100,117,100
1024863,Christmas,184,100,84,100
1024869,New Playlist 5,168,100,68,100
1024881,Classics,194,100,94,100
1024895,2016,151,100,51,100
1024901,Country,214,100,114,100
1024918,Dad,237,100,137,100
1024960,country,206,100,106,100
1024965,lovers,180,100,80,100
1024974,You KNOW,185,100,85,100
1024979,Bruh ,197,100,97,100
1025009,Country,177,100,77,100
1025010,DUBSTEP,208,100,108,100
1025022,Work,176,100,76,100
1025029,party,177,100,77,100
1025040,Country Mix,247,100,147,100
1025098,Soundtracks,226,100,126,100
1025142,Random Music ,225,100,125,100
1025148,Likes,151,100,51,100
1025157,workout,150,100,50,100
1025219,car rides,152,100,52,100
1025225,Oldies but Goodies,172,100,72,100
1025227,basketball playlist,181,100,81,100
1025248,ladies,157,100,57,100
1025273,Do I Wanna Know?,200,100,100,100
1025283,Sub-optimal,237,100,137,100
1025296,Old School,236,100,136,100
1025304,throwback,182,100,82,100
1025308,me,194,100,94,100
1025356,throwbacks,186,100,86,100
1025365,country,152,100,52,100
1025368,Chill,155,100,55,100
1025394,country ,162,100,62,100
1025396,Bangers,198,100,98,100
1025417,The Jam.,188,100,88,100
1025422,70s and 80s,228,100,128,100
1025437,chillin,151,100,51,100
1025472,10/10,153,100,53,100
1025479,Country,177,100,77,100
1025487,throwbacks ,235,100,135,100
1025497,Soft Rock,168,100,68,100
1025499,Alternative Rock,246,100,146,100
1025532,Rock,215,100,115,100
1025624,mine,170,100,70,100
1025625,chi,176,100,76,100
1025682,Classic,223,100,123,100
1025708,Happy,181,100,81,100
1025759,My music,183,100,83,100
1025768,mint,172,100,72,100
1025787,country,151,100,51,100
1025790,2017,168,100,68,100
1025805,Christian/Worship,249,100,149,100
1025806,Party Songs,222,100,122,100
1025819,Not Sorry,156,100,56,100
1025827,litmas,187,100,87,100
1025828,CW,206,100,106,100
1025830,blah,152,100,52,100
1025847,Andrew,172,100,72,100
1025865,mix,184,100,84,100
1025892,chill,191,100,91,100
1025893,House music,212,100,112,100
1025900,Backyard,170,100,70,100
1025930,soul food,168,100,68,100
1025998,pop,224,100,124,100
1026001,After Party,162,100,62,100
1026024,Rap,214,100,114,100
1026029,Unurgent,222,100,122,100
1026042,country jams,173,100,73,100
1026062,Alaska,150,100,50,100
1026066,Jams,151,100,51,100
1026072,party people,157,100,57,100
1026073,Country 1 ,226,100,126,100
1026104,Throwbackkkk,153,100,53,100
1026118,Country,166,100,66,100
1026121,oldies,206,100,106,100
1026138,Allison,206,100,106,100
1026145,Trappin,221,100,121,100
1026169,Something Just Like This,226,100,126,100
1026223,tbt,207,100,107,100
1026254,country,227,100,127,100
1026297,Gym Jams,173,100,73,100
1026298,new rap,172,100,72,100
1026305,skrt,162,100,62,100
1026314,Country,180,100,80,100
1026401,LAKE,161,100,61,100
1026437,Winter 2017,164,100,64,100
1026451,Study Sesh,162,100,62,100
1026477,Classics,186,100,86,100
1026479,Graduation Party,208,100,108,100
1026482,Country,151,100,51,100
1026490,other,201,100,101,100
1026491,EDM 2017,169,100,69,100
1026499,bops,175,100,75,100
1026500,Best of the Best,156,100,56,100
1026503,new country,189,100,89,100
1026505,Summer,198,100,98,100
1026515,sing your heart out,181,100,81,100
1026560,ok,178,100,78,100
1026573,Country,235,100,135,100
1026590,DANCE,151,100,51,100
1026594,cruisin,221,100,121,100
1026622,Classic,203,100,103,100
1026635,old songs,156,100,56,100
1026658,Timeless,197,100,97,100
1026706,KANYE WEST,179,100,79,100
1026718,Basketball,165,100,65,100
1026762,Summer Country,161,100,61,100
1026777,Rock,239,100,139,100
1026842,BEN,166,100,66,100
1026844,Alternative,203,100,103,100
1026854,Praise and Worship,178,100,78,100
1026858,Classic rock,188,100,88,100
1026866,LETS GO,200,100,100,100
1026883,melancholy,167,100,67,100
1026896,Old Playlist,176,100,76,100
1026900,Rap,196,100,96,100
1026913,The best,212,100,112,100
1026934,My Hits,153,100,53,100
1026940,KY,205,100,105,100
1026971,Famous,225,100,125,100
1026975,Spencer,215,100,115,100
1026986,Trap,153,100,53,100
1026996,hood jams,197,100,97,100
1027019,Happy Beats,156,100,56,100
1027021,pop songs,179,100,79,100
1027028,Country,188,100,88,100
1027047,Friday.,194,100,94,100
1027062,Vibes,157,100,57,100
1027069,country,203,100,103,100
1027071,lit af,201,100,101,100
1027072,ReMiX,235,100,135,100
1027076,Yams,164,100,64,100
1027158,old country ,194,100,94,100
1027160,old country ,224,100,124,100
1027165,TBT!!,212,100,112,100
1027177,Stuff,150,100,50,100
1027194,Best of,175,100,75,100
1027210,country ,235,100,135,100
1027213,wrap,166,100,66,100
1027233,Old Hip Hop,240,100,140,100
1027257,Rap,156,100,56,100
1027266,Hip Hop,167,100,67,100
1027284,Soundtracks,218,100,118,100
1027285,Tops,173,100,73,100
1027287,new,200,100,100,100
1027301,chill,176,100,76,100
1027303,365,190,100,90,100
1027304,everything,218,100,118,100
1027326,dat new new,151,100,51,100
1027328,Country ,201,100,101,100
1027360,Disney,160,100,60,100
1027365,ALL SONGS,204,100,104,100
1027366,Relax,168,100,68,100
1027395,Swole,193,100,93,100
1027427,Old Skool,231,100,131,100
1027465,OLD is GOLD,178,100,78,100
1027478,Christmas Jams,187,100,87,100
1027486,new,192,100,92,100
1027488,Mom's Music,195,100,95,100
1027490,workout,232,100,132,100
1027492,dom,205,100,105,100
1027509,Chill,184,100,84,100
1027520,Drive,154,100,54,100
1027536,good vibes.,162,100,62,100
1027563,summer country,203,100,103,100
1027595,Liked Songs,172,100,72,100
1027624,daily,185,100,85,100
1027634,Journey,231,100,131,100
1027657,grind,161,100,61,100
1027680,drive ,163,100,63,100
1027685,old school hip hop,172,100,72,100
1027725,my jam,178,100,78,100
1027727,Rock Mix,231,100,131,100
1027747,EDM Playlist,173,100,73,100
1027758,Road trip,187,100,87,100
1027763,kickin' it,159,100,59,100
1027780,Christmas music,153,100,53,100
1027784,The Ultimate,219,100,119,100
1027792,jamz,156,100,56,100
1027796,Turn Up,153,100,53,100
1027799,Workout,236,100,136,100
1027817,Car Rides ,155,100,55,100
1027849,Party,222,100,122,100
1027867,YeeHaw!,171,100,71,100
1027889,best ever,170,100,70,100
1027896,10.15,167,100,67,100
1027897,90's Alternative,216,100,116,100
1027906,songs to listen to,226,100,126,100
1027909,Oldies,241,100,141,100
1027914,#Bumps,223,100,123,100
1027924,tb,152,100,52,100
1027933,Beats,240,100,140,100
1027958,Labor Day,163,100,63,100
1027967,R&b,178,100,78,100
1027969,Throwbacks,232,100,132,100
1027975,Country Jam,207,100,107,100
1027986,country,223,100,123,100
1028002,My jams!,203,100,103,100
1028006,MM,244,100,144,100
1028008,hi,177,100,77,100
1028009,Country Lovin',203,100,103,100
1028016,Good Songs,207,100,107,100
1028053,All,195,100,95,100
1028090,Aye,151,100,51,100
1028091,3 doors down,205,100,105,100
1028115,K-pop,183,100,83,100
1028121,lit,196,100,96,100
1028140,All Time Favorites,160,100,60,100
1028150,Study,152,100,52,100
1028152,party,214,100,114,100
1028159,JUNE 2016,158,100,58,100
1028166,coachella 2015,218,100,118,100
1028172,Country,164,100,64,100
1028193,rock,233,100,133,100
1028194,car vibes,174,100,74,100
1028195,Banana Pancakes,224,100,124,100
1028212,Punk Goes,161,100,61,100
1028222,Broadway,158,100,58,100
1028261,Spanish,154,100,54,100
1028262,twerk,209,100,109,100
1028266,EVERYTHING,162,100,62,100
1028288,country,209,100,109,100
1028296,the best songs ever,179,100,79,100
1028317,Bass,207,100,107,100
1028320,Country,230,100,130,100
1028346,Banda,197,100,97,100
1028350,mountain,157,100,57,100
1028357,huh,150,100,50,100
1028365,80s Playlist,153,100,53,100
1028407,Sweet,242,100,142,100
1028414,Boston Calling,176,100,76,100
1028415,Bday,159,100,59,100
1028418,cute songs,244,100,144,100
1028430,New Music,173,100,73,100
1028459,Bachata,153,100,53,100
1028471,Spring '17,153,100,53,100
1028496,80s 90s,155,100,55,100
1028526,GG,163,100,63,100
1028528,Country FAVS,233,100,133,100
1028542,Oldies,155,100,55,100
1028549,Easy Listening,160,100,60,100
1028550,Hard Rock ,198,100,98,100
1028578,throwbacks,162,100,62,100
1028586,Get Schwifty,197,100,97,100
1028638,Summer Lovin,185,100,85,100
1028647,Country,197,100,97,100
1028669,Country,235,100,135,100
1028683,nothing,246,100,146,100
1028684,Throwbacks,199,100,99,100
1028712,Old School!,179,100,79,100
1028729,New RAP,245,100,145,100
1028751,90s Party,232,100,132,100
1028765,Workout,176,100,76,100
1028769,Sunny Days,204,100,104,100
1028783,boat,173,100,73,100
1028791,Latino,231,100,131,100
1028810,Ai,172,100,72,100
1028812,Top Hits,163,100,63,100
1028813,long ,228,100,128,100
1028816,country,189,100,89,100
1028851,Calm,249,100,149,100
1028887,Soothing,201,100,101,100
1028896,Car Jams,206,100,106,100
1028933,Background Music,236,100,136,100
1028934,Rap,190,100,90,100
1028935,Stuff,154,100,54,100
1028943,Work,150,100,50,100
1028953,art class,201,100,101,100
1028979,Fav Country,243,100,143,100
1029026,jammin,241,100,141,100
1029046,Roadtrip,195,100,95,100
1029048,Worship,188,100,88,100
1029066,Pump up,158,100,58,100
1029082,worship,172,100,72,100
1029096,best,185,100,85,100
1029112,wedding,166,100,66,100
1029127,Car Rides,164,100,64,100
1029145,nostalgia,209,100,109,100
1029178,on the road,182,100,82,100
1029190,throwback ,210,100,110,100
1029191,Cruisin',224,100,124,100
1029235,rock ,190,100,90,100
1029242,ROAD TRIP!!!!,203,100,103,100
1029262,Disney,239,100,139,100
1029265,Jesus,189,100,89,100
1029277,Turnt,201,100,101,100
1029281,wiz khalifa,202,100,102,100
1029310,INDIE,172,100,72,100
1029358,Chill ,235,100,135,100
1029366,Lolla! ,237,100,137,100
1029378,summer,229,100,129,100
1029415,Classics,229,100,129,100
1029424,Classic Rock,248,100,148,100
1029428,Brad Paisley,150,100,50,100
1029456,Blaze,233,100,133,100
1029457,Workout,212,100,112,100
1029463,butterflies,187,100,87,100
1029469,PAINTING,245,100,145,100
1029471,Country,201,100,101,100
1029486,Pura Banda,232,100,132,100
1029532,Eyy,219,100,119,100
1029555,Country,225,100,125,100
1029572,emily,249,100,149,100
1029585,Calm,243,100,143,100
1029592,Calm,168,100,68,100
1029593,Rap 2.0,168,100,68,100
1029609,KPOP,205,100,105,100
1029615,BBQ,224,100,124,100
1029640,Chill,150,100,50,100
1029657,2000s hip hop,193,100,93,100
1029659,Country ,155,100,55,100
1029666,Throwback ,175,100,75,100
1029674,lmao,150,100,50,100
1029690,Party,211,100,111,100
1029720,Oregon,170,100,70,100
1029729,Rock,239,100,139,100
1029748,Country,155,100,55,100
1029766,Gigi,240,100,140,100
1029772,60's,175,100,75,100
1029796,Banda,180,100,80,100
1029804,R&B,166,100,66,100
1029827,Country,217,100,117,100
1029833,Amber,176,100,76,100
1029844,good good,170,100,70,100
1029847,Rain,222,100,122,100
1029857,nostalgia,155,100,55,100
1029864,worship,160,100,60,100
1029911,This is my jam,235,100,135,100
1029915,Good Vibes ,198,100,98,100
1029945,80s,227,100,127,100
1029976,Work Playlist,216,100,116,100
1030033,summa,160,100,60,100
1030037,Weights,229,100,129,100
1030048,chill,198,100,98,100
1030050,Reggeton,201,100,101,100
1030079,Oldies,173,100,73,100
1030086,Paradise,162,100,62,100
1030101,top,209,100,109,100
1030105,good,172,100,72,100
1030120,Sass,188,100,88,100
1030123,Tbt,158,100,58,100
1030138,bloop,202,100,102,100
1030149,roadtrip,237,100,137,100
1030154,Rap,205,100,105,100
1030160,80s,226,100,126,100
1030171,Nostalgia,194,100,94,100
1030208,Vibe,196,100,96,100
1030209,Work jams,192,100,92,100
1030216,chill,155,100,55,100
1030224,jams,151,100,51,100
1030251,dank,200,100,100,100
1030252,country,179,100,79,100
1030286,rap,222,100,122,100
1030293,hi,203,100,103,100
1030304,OC,205,100,105,100
1030313,Beach,188,100,88,100
1030321,//17,216,100,116,100
1030348,<3,216,100,116,100
1030363,DAILY,229,100,129,100
1030455,tunes,158,100,58,100
1030478,2017,222,100,122,100
1030491,THE PLAYLIST,169,100,69,100
1030506,tbt,226,100,126,100
1030516,Let It Go,222,100,122,100
1030548,country ,165,100,65,100
1030583,chill songs,228,100,128,100
1030602,Rap ,153,100,53,100
1030607,Everything ,150,100,50,100
1030618,mello,245,100,145,100
1030652,feb,178,100,78,100
1030664,Red Bull Editions Coachella Playlist,164,100,64,100
1030665,Playlist,216,100,116,100
1030676,Cruisin',207,100,107,100
1030687,Rock,199,100,99,100
1030718,summer,165,100,65,100
1030724,Driving,199,100,99,100
1030733,Timeless,200,100,100,100
1030753,winter,151,100,51,100
1030757,Ben Folds,201,100,101,100
1030779,Roots,217,100,117,100
1030810,work,215,100,115,100
1030841,Country jams,197,100,97,100
1030845,Summer 2015,167,100,67,100
1030850,random goodness,161,100,61,100
1030867,Summer,152,100,52,100
1030912,Country,164,100,64,100
1030913,favorite country,150,100,50,100
1030917,Rock,153,100,53,100
1030923,my brain at 3am,189,100,89,100
1030939,Alternative,178,100,78,100
1030977,All songs,165,100,65,100
1030996,RAD,172,100,72,100
1031004,isaiah,190,100,90,100
1031028,Country,207,100,107,100
1031066,TB,176,100,76,100
1031098,YEAH,162,100,62,100
1031126,Rap/ hip hop,179,100,79,100
1031151,Worship,198,100,98,100
1031158,Countryy,174,100,74,100
1031170,New Country,176,100,76,100
1031173,Oldies,171,100,71,100
1031211,New Favorites,185,100,85,100
1031216,Car Jams,217,100,117,100
1031254,main character energy,190,100,90,100
1031264,gym beats,166,100,66,100
1031274,Rap,214,100,114,100
1031280,peaceful,179,100,79,100
1031294,chill,190,100,90,100
1031308,Way Back,154,100,54,100
1031385,workout,155,100,55,100
1031396,90s,150,100,50,100
1031416,Chill Music,153,100,53,100
1031430,rock,157,100,57,100
1031443,time ,187,100,87,100
1031447,Summer Road Trip,181,100,81,100
1031452,Country,234,100,134,100
1031460,yah,215,100,115,100
1031469,tbt,215,100,115,100
1031506,Beachin',244,100,144,100
1031516,Country,188,100,88,100
1031574,OG,172,100,72,100
1031601,The Way,233,100,133,100
1031613,car rides,179,100,79,100
1031620,country,218,100,118,100
1031637,Christian Rap,216,100,116,100
1031676,Christian,197,100,97,100
1031684,Smoothie,232,100,132,100
1031696,workout,165,100,65,100
1031790,Country Faves,153,100,53,100
1031797,COUNTRY,189,100,89,100
1031836,country,185,100,85,100
1031841,country,176,100,76,100
1031842,work,164,100,64,100
1031858,Butter,161,100,61,100
1031895,Old Hip Hop,197,100,97,100
1031896,Workout,164,100,64,100
1031933,Classic Rock,231,100,131,100
1031942,saved,181,100,81,100
1031965,HIM,176,100,76,100
1031992,everything,187,100,87,100
1032006,lolla 2015,167,100,67,100
1032023,christmas,159,100,59,100
1032044,00's,160,100,60,100
1032049,I workout! ,195,100,95,100
1032057,childhood,236,100,136,100
1032080,HighSchool,172,100,72,100
1032090,Wwe,186,100,86,100
1032100,Darty,186,100,86,100
1032115,Country,208,100,108,100
1032117,The tunes,167,100,67,100
1032146,Rap/Hip Hop,223,100,123,100
1032155,pregame,156,100,56,100
1032198,car,154,100,54,100
1032224,feel good,200,100,100,100
1032231,No Apologies,163,100,63,100
1032233,Salsa clasica,238,100,138,100
1032286,dmb,176,100,76,100
1032303,c o u n t r y,211,100,111,100
1032307,ambient,199,100,99,100
1032310,Camp,151,100,51,100
1032318,weezy,164,100,64,100
1032354,hiphop,174,100,74,100
1032380,dads music,199,100,99,100
1032412,Christian,150,100,50,100
1032433,Alternate,155,100,55,100
1032436,fall in love,166,100,66,100
1032453,Road Tripping,179,100,79,100
1032456,old rock,224,100,124,100
1032463,Driving,180,100,80,100
1032542,Country Tunes,177,100,77,100
1032547,Chill/Work,189,100,89,100
1032578,musical,202,100,102,100
1032587,Sheets,207,100,107,100
1032594,Christmas ,160,100,60,100
1032604,blue,156,100,56,100
1032607,Musicals,179,100,79,100
1032632,Work2,156,100,56,100
1032645,fire,176,100,76,100
1032646,throwback,188,100,88,100
1032681,work out music,166,100,66,100
1032684,Car Rides,191,100,91,100
1032692,Background,223,100,123,100
1032711,not country,165,100,65,100
1032718,Rap,166,100,66,100
1032730,here we go again,175,100,75,100
1032774,Chill,200,100,100,100
1032787,throwbacks,187,100,87,100
1032809,Vibes,194,100,94,100
1032815,music,243,100,143,100
1032833,R & B,163,100,63,100
1032846,jamz,223,100,123,100
1032877,Country,188,100,88,100
1032884,workout 1,185,100,85,100
1032912,Christian,206,100,106,100
1032935,work work work,173,100,73,100
1032954,Just Breathe,165,100,65,100
1032969,mood 1,153,100,53,100
1032977,Classic,176,100,76,100
1032987,everything,203,100,103,100
1033017,Party,189,100,89,100
1033021,Jeep,164,100,64,100
1033029,Beach Week,184,100,84,100
1033038,:. Motivation .:,175,100,75,100
1033039,rock n roll,222,100,122,100
1033059,Swag,166,100,66,100
1033065,kiki,171,100,71,100
1033100,Patience.,198,100,98,100
1033121,Party country ,171,100,71,100
1033137,mi vida,212,100,112,100
1033145,country,189,100,89,100
1033148,Good Playlist,173,100,73,100
1033174,Disney,190,100,90,100
1033214,luke,185,100,85,100
1033238,Party,196,100,96,100
1033266,Car,188,100,88,100
1033274,abc,201,100,101,100
1033305,2017,225,100,125,100
1033307,Goldies.,167,100,67,100
1033320,Denver,157,100,57,100
1033348,everything else,242,100,142,100
1033349,fire,182,100,82,100
1033370,love love,166,100,66,100
1033375,Classic,164,100,64,100
1033376,Country!,195,100,95,100
1033397,Jesus Jams,187,100,87,100
1033482,Classic Country,185,100,85,100
1033531,Will's playlist,150,100,50,100
1033539,Country,179,100,79,100
1033554,Country Time,177,100,77,100
1033562,Pie,180,100,80,100
1033566,yay area,232,100,132,100
1033595,regg,154,100,54,100
1033614,Country ,160,100,60,100
1033620,Classic Rock,202,100,102,100
1033628,lily,228,100,128,100
1033630,Workout Mix,170,100,70,100
1033653,snap,244,100,144,100
1033675,good vibes,198,100,98,100
1033703,music,158,100,58,100
1033710,Rock,217,100,117,100
1033723,Jamz,154,100,54,100
1033726,Other songs,160,100,60,100
1033751,GOOD VIBRATIONS,199,100,99,100
1033790,Throwback,180,100,80,100
1033801,Rude,221,100,121,100
1033824,Oldie but a Goodie ,243,100,143,100
1033834,slaps,155,100,55,100
1033839,ANDY,157,100,57,100
1033874,Summer vibes,171,100,71,100
1033891,Gaming,187,100,87,100
1033920,Life,197,100,97,100
1033940,My Country!,197,100,97,100
1033967,80's,157,100,57,100
1033975,serenity,208,100,108,100
1033992,country,195,100,95,100
1034019,Throwbacks,161,100,61,100
1034047,Disney,245,100,145,100
1034061,Baladas,238,100,138,100
1034087,Best of the 80s,244,100,144,100
1034089,#tbt,188,100,88,100
1034118,Throw backs,217,100,117,100
1034160,All,184,100,84,100
1034207,Pump Up,160,100,60,100
1034216,Winter 2017,168,100,68,100
1034240,Discover,200,100,100,100
1034248,Party,242,100,142,100
1034265,life,214,100,114,100
1034274,Greys Anatomy,191,100,91,100
1034278,Justin,150,100,50,100
1034287,Rap,170,100,70,100
1034335,country,239,100,139,100
1034343,CASA,174,100,74,100
1034356,Post-Hardcore,222,100,122,100
1034359,Rock,189,100,89,100
1034389,Country ,222,100,122,100
1034413,Jams,184,100,84,100
1034418,oldie but goldie,170,100,70,100
1034474,Chill,168,100,68,100
1034509,Good Vibes ,180,100,80,100
1034538,windows down,190,100,90,100
1034555,good songs,214,100,114,100
1034559,Norm,248,100,148,100
1034623,workout,191,100,91,100
1034632,Gym,161,100,61,100
1034644,nuevas,189,100,89,100
1034648,Party,200,100,100,100
1034659,Country,166,100,66,100
1034681,NU,193,100,93,100
1034787,Workout ,150,100,50,100
1034798,smash,198,100,98,100
1034831,heat,190,100,90,100
1034835,JANUARY 17,206,100,106,100
1034847,coolin,151,100,51,100
1034857,Country,222,100,122,100
1034872,My 80's,152,100,52,100
1034874,Pop,193,100,93,100
1034890,Lost In My Mind,230,100,130,100
1034892,dance,169,100,69,100
1034902,Car,215,100,115,100
1034905,Good Country,157,100,57,100
1034913,exercise,202,100,102,100
1034933,Randoms,195,100,95,100
1034936,eels,155,100,55,100
1034962,Country,225,100,125,100
1034993,Emo,226,100,126,100
1034997,My rap,200,100,100,100
1035010,Top Picks,156,100,56,100
1035014,Barely awake,177,100,77,100
1035021,Country,182,100,82,100
1035042,summer jams,180,100,80,100
1035043,Boot Camp,151,100,51,100
1035047,idk,165,100,65,100
1035061,mood,169,100,69,100
1035084,country ,175,100,75,100
1035085,roadtrip,180,100,80,100
1035110,Country ,200,100,100,100
1035143,Childhood Memories,150,100,50,100
1035160,Country,187,100,87,100
1035176,TBT,232,100,132,100
1035215,Paper Planes,155,100,55,100
1035229, Christmas,198,100,98,100
1035234,country favorites,156,100,56,100
1035241,Country,181,100,81,100
1035254,best,175,100,75,100
1035262,Chill vibes,182,100,82,100
1035307,chi,151,100,51,100
1035363,Bop,177,100,77,100
1035367,RaP,199,100,99,100
1035407,IndiePop,186,100,86,100
1035408,Tears,212,100,112,100
1035425,Breathe Me,166,100,66,100
1035436,Throwbacks,220,100,120,100
1035442,Vibes,150,100,50,100
1035456,Red,217,100,117,100
1035489,carter,206,100,106,100
1035504,Country,164,100,64,100
1035534,Road TRIPPIN' ,164,100,64,100
1035567,Summer 2k17,183,100,83,100
1035570,Fall16,181,100,81,100
1035573,iTunes,203,100,103,100
1035596,Dubstep,218,100,118,100
1035612,edm,161,100,61,100
1035625,country,219,100,119,100
1035717,Throwback,155,100,55,100
1035730,Chill,161,100,61,100
1035745,Chill Out,160,100,60,100
1035756,Regular,214,100,114,100
1035804,Above & Beyond,240,100,140,100
1035812,twenty sixteen,178,100,78,100
1035821,holidaze,181,100,81,100
1035831,Jamz,237,100,137,100
1035833,nerd,187,100,87,100
1035864,Outside Lands 2014,165,100,65,100
1035893,basic,232,100,132,100
1035896,family,181,100,81,100
1035908,Casual,193,100,93,100
1035914,Classic Rock,220,100,120,100
1035921,lax,156,100,56,100
1035947,SUMMER,157,100,57,100
1035956,2k16,186,100,86,100
1035980,Golf,181,100,81,100
1035997,Work Out,154,100,54,100
1036033,Nostalgia,169,100,69,100
1036040,Workout Jamz,217,100,117,100
1036043,Faded,220,100,120,100
1036075,Recent,175,100,75,100
1036076,mmmm,192,100,92,100
1036133,Classic Rock,171,100,71,100
1036155,feel good,179,100,79,100
1036169,Country ,236,100,136,100
1036195,espanish,209,100,109,100
1036221,Road Trip,227,100,127,100
1036226,Cool,153,100,53,100
1036237,partyyy,191,100,91,100
1036241,Slow jamz,151,100,51,100
1036242,Trap,177,100,77,100
1036252,Prahm,242,100,142,100
1036255,country,159,100,59,100
1036263,old hits,170,100,70,100
1036269,ROAD TRIP,195,100,95,100
1036274,country,152,100,52,100
1036278,Getaway,179,100,79,100
1036283,BLACKOUT,170,100,70,100
1036320,Rap mix,179,100,79,100
1036338,sex,177,100,77,100
1036344,kt,237,100,137,100
1036350,Rock,158,100,58,100
1036353,Road Trip,193,100,93,100
1036361,country,204,100,104,100
1036362,Workout,213,100,113,100
1036401,Car Tunes,173,100,73,100
1036407,sophia,154,100,54,100
1036410,Music,231,100,131,100
1036442,Workout,250,100,150,100
1036481,Back to school,167,100,67,100
1036529,Chill,206,100,106,100
1036563,2016,168,100,68,100
1036577,buzz,183,100,83,100
1036578,Country,217,100,117,100
1036585,mellow tunes ,205,100,105,100
1036586,2000's r&b,204,100,104,100
1036588,throwbacks ,193,100,93,100
1036611,Rap,153,100,53,100
1036612,2017,189,100,89,100
1036622,90's Rock,173,100,73,100
1036627,2000,193,100,93,100
1036680,rap,172,100,72,100
1036702,Broadway!,198,100,98,100
1036703,It's Christmas!,175,100,75,100
1036716,Dad Music,227,100,127,100
1036747,Banda ,169,100,69,100
1036774,Alternitive,235,100,135,100
1036799,playlist,168,100,68,100
1036824,Party,208,100,108,100
1036834,dog days,152,100,52,100
1036836,Rock'n'Roll,220,100,120,100
1036847,Crowd Pleasers ,161,100,61,100
1036859,Yes!,190,100,90,100
1036863,Country,190,100,90,100
1036900,country,151,100,51,100
1036925,Fave songs,250,100,150,100
1036931,Country,178,100,78,100
1036944,Vegas,160,100,60,100
1036962,vibes,179,100,79,100
1036965,eh ,158,100,58,100
1036970,old music,164,100,64,100
1036990,Soothing,169,100,69,100
1037017,Dance Jams,228,100,128,100
1037022,*XMAS*,214,100,114,100
1037086,hip/hop,236,100,136,100
1037114,Gym Mix,183,100,83,100
1037115,Graham!,199,100,99,100
1037128,BUB,235,100,135,100
1037133,Premium,232,100,132,100
1037138,Hip Hop,202,100,102,100
1037152,summer16,238,100,138,100
1037163,ay,198,100,98,100
1037176,Country,151,100,51,100
1037191,TBT,162,100,62,100
1037196,SUMMER,161,100,61,100
1037218,Ingles,213,100,113,100
1037222,Country,207,100,107,100
1037307,summer 2016,218,100,118,100
1037330,jeremy,185,100,85,100
1037381,road trip,202,100,102,100
1037419,Bike,162,100,62,100
1037420,Workout,210,100,110,100
1037452,College ,185,100,85,100
1037457,2015,176,100,76,100
1037463,jams,158,100,58,100
1037468,Charlie,242,100,142,100
1037469,Skinny Love,162,100,62,100
1037473,trip,237,100,137,100
1037474,My music,192,100,92,100
1037502,party,214,100,114,100
1037512,Throwbacks,220,100,120,100
1037525,throwbacks,166,100,66,100
1037531,hip hop mix,171,100,71,100
1037550,bangers,174,100,74,100
1037553,My Life,214,100,114,100
1037575,CLEAN.,174,100,74,100
1037576,country,182,100,82,100
